iter	RMSE
7160	0.1171361113
7161	0.1171297817
7162	0.1171224557
7163	0.1171138362
7164	0.1171086742
7165	0.1171016466
7166	0.1170974008
7167	0.1170914567
7168	0.1170856601
7169	0.1170817839
7170	0.1170755812
7171	0.1170693322
7172	0.1170629888
7173	0.117058364
7174	0.1170546509
7175	0.1170494269
7176	0.1170430503
7177	0.1170376409
7178	0.1170336789
7179	0.1170317019
7180	0.1170243289
7181	0.1170179326
7182	0.1170143089
7183	0.1170062171
7184	0.1170010356
7185	0.1169932534
7186	0.1169837729
7187	0.1169794183
7188	0.1169767497
7189	0.1169726007
7190	0.1169670511
7191	0.1169605967
7192	0.1169572435
7193	0.1169508918
7194	0.1169475688
7195	0.1169455677
7196	0.1169330008
7197	0.1169302025
7198	0.1169218056
7199	0.1169177311
7200	0.1169111204
7201	0.116904801
7202	0.1168987876
7203	0.1168925715
7204	0.1168795412
7205	0.1168758618
7206	0.1168690601
7207	0.1168596635
7208	0.116856921
7209	0.1168518435
7210	0.1168469455
7211	0.116843073
7212	0.1168394994
7213	0.1168346476
7214	0.1168283746
7215	0.1168252773
7216	0.1168195703
7217	0.1168118872
7218	0.11679829
7219	0.1167929576
7220	0.1167851833
7221	0.1167778719
7222	0.1167741064
7223	0.1167673138
7224	0.1167591061
7225	0.1167537379
7226	0.1167434463
7227	0.116738342
7228	0.1167314219
7229	0.116728206
7230	0.1167236942
7231	0.1167181619
7232	0.1167110896
7233	0.1167024465
7234	0.1167002195
7235	0.116698183
7236	0.1166885401
7237	0.1166833218
7238	0.1166788358
7239	0.1166742832
7240	0.1166591181
7241	0.1166524242
7242	0.1166449632
7243	0.1166409932
7244	0.1166354225
7245	0.1166306364
7246	0.1166271704
7247	0.1166178399
7248	0.1166150872
7249	0.1166109169
7250	0.116606103
7251	0.1165989265
7252	0.1165939276
7253	0.1165894956
7254	0.1165849165
7255	0.1165818248
7256	0.1165727205
7257	0.1165685816
7258	0.116564172
7259	0.1165621982
7260	0.1165580475
7261	0.1165545429
7262	0.116548504
7263	0.1165456133
7264	0.1165386679
7265	0.1165311567
7266	0.1165293503
7267	0.1165206362
7268	0.1165139915
7269	0.1165095479
7270	0.1165017736
7271	0.1164975188
7272	0.1164875782
7273	0.1164843137
7274	0.1164763457
7275	0.1164686571
7276	0.1164653582
7277	0.1164623895
7278	0.1164544902
7279	0.1164481008
7280	0.1164443144
7281	0.116439662
7282	0.1164304195
7283	0.1164239636
7284	0.1164200463
7285	0.1164163147
7286	0.1164033752
7287	0.1163916002
7288	0.116387671
7289	0.1163781262
7290	0.1163711637
7291	0.1163593199
7292	0.1163469848
7293	0.1163424404
7294	0.1163355235
7295	0.1163291209
7296	0.1163231222
7297	0.1163201544
7298	0.1163163027
7299	0.1163129152
7300	0.1163042733
7301	0.11630084
7302	0.1162994248
7303	0.116290286
7304	0.1162855925
7305	0.1162781939
7306	0.1162744612
7307	0.1162692941
7308	0.1162628768
7309	0.1162549944
7310	0.1162490722
7311	0.1162431698
7312	0.1162397874
7313	0.1162348364
7314	0.1162290816
7315	0.1162244743
7316	0.1162199333
7317	0.1162141458
7318	0.1162062727
7319	0.1162014537
7320	0.1161948701
7321	0.1161865649
7322	0.1161822642
7323	0.1161797344
7324	0.1161728467
7325	0.1161676614
7326	0.1161638576
7327	0.1161606795
7328	0.1161586669
7329	0.1161549647
7330	0.1161513455
7331	0.116143432
7332	0.1161388248
7333	0.1161337842
7334	0.1161290419
7335	0.1161239501
7336	0.1161207395
7337	0.1161170783
7338	0.116111576
7339	0.1161093579
7340	0.1161061513
7341	0.1160996978
7342	0.1160926948
7343	0.1160895336
7344	0.1160827892
7345	0.1160747819
7346	0.116068014
7347	0.1160654836
7348	0.1160624582
7349	0.1160578416
7350	0.1160481959
7351	0.1160376813
7352	0.1160328718
7353	0.1160271809
7354	0.1160218765
7355	0.1160197218
7356	0.1160141546
7357	0.1160087149
7358	0.1160047621
7359	0.116002557
7360	0.1159962475
7361	0.1159904758
7362	0.1159838572
7363	0.1159745974
7364	0.1159697318
7365	0.1159619367
7366	0.1159538471
7367	0.1159444902
7368	0.115938709
7369	0.1159379577
7370	0.1159332724
7371	0.1159269699
7372	0.1159221014
7373	0.1159124303
7374	0.1159075062
7375	0.1159009225
7376	0.1158986502
7377	0.1158946609
7378	0.1158906243
7379	0.1158810318
7380	0.1158790651
7381	0.1158702711
7382	0.1158665405
7383	0.1158623627
7384	0.115854264
7385	0.1158464929
7386	0.1158430733
7387	0.1158402598
7388	0.1158337745
7389	0.1158297651
7390	0.1158235783
7391	0.115820561
7392	0.1158140249
7393	0.1158064741
7394	0.1158024611
7395	0.1157955329
7396	0.115790778
7397	0.1157881318
7398	0.1157790205
7399	0.1157764895
7400	0.1157690158
7401	0.1157607578
7402	0.1157576959
7403	0.1157550796
7404	0.1157500289
7405	0.1157458838
7406	0.1157369392
7407	0.115733705
7408	0.1157306999
7409	0.1157221758
7410	0.1157167098
7411	0.1157114407
7412	0.1157019997
7413	0.1156981733
7414	0.1156901804
7415	0.1156819
7416	0.1156770643
7417	0.1156715383
7418	0.1156678558
7419	0.1156640233
7420	0.1156596548
7421	0.1156565205
7422	0.1156535015
7423	0.1156459572
7424	0.1156410859
7425	0.1156395798
7426	0.1156340574
7427	0.1156296657
7428	0.1156219589
7429	0.1156169142
7430	0.115612841
7431	0.1156111192
7432	0.1156055669
7433	0.115600531
7434	0.1155973176
7435	0.1155924896
7436	0.1155863919
7437	0.1155768492
7438	0.1155729582
7439	0.115561901
7440	0.1155563091
7441	0.1155522532
7442	0.1155457629
7443	0.1155413491
7444	0.1155343631
7445	0.1155290703
7446	0.1155257004
7447	0.1155249873
7448	0.1155178792
7449	0.1155113498
7450	0.1155069799
7451	0.115500718
7452	0.1154979898
7453	0.1154917883
7454	0.115485651
7455	0.115481981
7456	0.1154769415
7457	0.1154710734
7458	0.1154671641
7459	0.1154594318
7460	0.1154568094
7461	0.1154528559
7462	0.1154463238
7463	0.1154403047
7464	0.1154341787
7465	0.1154265045
7466	0.1154244031
7467	0.1154110493
7468	0.1154084491
7469	0.1154064746
7470	0.1153982734
7471	0.115394121
7472	0.115388908
7473	0.1153865537
7474	0.1153814958
7475	0.1153729193
7476	0.1153636063
7477	0.1153591133
7478	0.1153528913
7479	0.1153471173
7480	0.1153443045
7481	0.1153413943
7482	0.1153378401
7483	0.1153344459
7484	0.1153197995
7485	0.1153169347
7486	0.1153026396
7487	0.1152950826
7488	0.1152899557
7489	0.1152849242
7490	0.1152801088
7491	0.1152755654
7492	0.1152707525
7493	0.1152648809
7494	0.1152626332
7495	0.1152581761
7496	0.1152531893
7497	0.1152480982
7498	0.1152355159
7499	0.1152344144
7500	0.1152295673
7501	0.1152253083
7502	0.1152193445
7503	0.1152144396
7504	0.1152114601
7505	0.115204945
7506	0.115198522
7507	0.1151924888
7508	0.1151909439
7509	0.1151852595
7510	0.1151778439
7511	0.1151679273
7512	0.115164267
7513	0.1151572024
7514	0.1151525156
7515	0.1151471351
7516	0.1151455892
7517	0.1151353678
7518	0.1151274707
7519	0.1151212113
7520	0.1151170469
7521	0.1151133692
7522	0.1151107515
7523	0.1151096841
7524	0.1151036033
7525	0.1151016371
7526	0.1150948783
7527	0.1150831583
7528	0.115077891
7529	0.115065139
7530	0.1150591815
7531	0.1150564685
7532	0.1150472918
7533	0.1150403465
7534	0.1150381576
7535	0.115027682
7536	0.1150243168
7537	0.1150200198
7538	0.1150146675
7539	0.1150108959
7540	0.1150069363
7541	0.1150004279
7542	0.1149952856
7543	0.1149886304
7544	0.1149826937
7545	0.1149710223
7546	0.1149613209
7547	0.1149578318
7548	0.1149535904
7549	0.114951138
7550	0.1149464143
7551	0.114934915
7552	0.1149302733
7553	0.1149200095
7554	0.1149148558
7555	0.1149119
7556	0.1149003757
7557	0.1148967952
7558	0.1148860929
7559	0.1148738223
7560	0.1148694191
7561	0.1148662427
7562	0.1148551123
7563	0.1148462491
7564	0.1148419028
7565	0.1148376012
7566	0.1148359721
7567	0.1148319799
7568	0.1148270123
7569	0.1148108712
7570	0.1148039817
7571	0.114799566
7572	0.1147962081
7573	0.1147922235
7574	0.1147867556
7575	0.1147841264
7576	0.1147806535
7577	0.1147755544
7578	0.1147694941
7579	0.114767743
7580	0.114759591
7581	0.1147505171
7582	0.1147428191
7583	0.1147379289
7584	0.1147354741
7585	0.1147295392
7586	0.1147260322
7587	0.1147208373
7588	0.1147132899
7589	0.1147114274
7590	0.1147099069
7591	0.1147015861
7592	0.1146947181
7593	0.1146907685
7594	0.1146875803
7595	0.1146799912
7596	0.1146734724
7597	0.1146627229
7598	0.1146614529
7599	0.1146576865
7600	0.1146544896
7601	0.1146503199
7602	0.1146474988
7603	0.1146403715
7604	0.1146386319
7605	0.1146325723
7606	0.114630289
7607	0.1146267149
7608	0.1146196164
7609	0.1146133545
7610	0.1146086084
7611	0.1146050584
7612	0.1146002752
7613	0.1145968641
7614	0.1145903919
7615	0.1145888511
7616	0.1145804807
7617	0.1145743087
7618	0.1145719262
7619	0.1145642542
7620	0.1145581298
7621	0.1145522589
7622	0.1145479923
7623	0.1145438243
7624	0.1145327379
7625	0.1145211458
7626	0.1145179912
7627	0.1145144134
7628	0.114507768
7629	0.1145017965
7630	0.1144967789
7631	0.1144881249
7632	0.1144832844
7633	0.1144775859
7634	0.1144743929
7635	0.1144698594
7636	0.1144674845
7637	0.1144609732
7638	0.114455398
7639	0.1144500502
7640	0.1144436119
7641	0.1144386014
7642	0.1144338845
7643	0.1144278763
7644	0.1144232137
7645	0.1144182979
7646	0.1144137625
7647	0.1144081796
7648	0.11440383
7649	0.1143969817
7650	0.1143885479
7651	0.1143859162
7652	0.114383165
7653	0.114377168
7654	0.1143714314
7655	0.1143687731
7656	0.1143660155
7657	0.11436134
7658	0.1143577951
7659	0.1143534461
7660	0.1143465124
7661	0.1143414208
7662	0.1143341633
7663	0.1143284131
7664	0.1143258703
7665	0.1143209871
7666	0.1143119217
7667	0.1143080011
7668	0.114301671
7669	0.1142969293
7670	0.1142896668
7671	0.1142884085
7672	0.1142853502
7673	0.114282637
7674	0.1142761197
7675	0.1142745539
7676	0.1142696293
7677	0.1142646252
7678	0.1142573793
7679	0.1142513435
7680	0.1142469232
7681	0.1142413296
7682	0.1142364602
7683	0.1142341566
7684	0.1142303718
7685	0.1142227083
7686	0.1142191844
7687	0.1142164002
7688	0.1142085045
7689	0.1142020231
7690	0.1141975812
7691	0.1141931193
7692	0.1141858344
7693	0.1141830126
7694	0.1141809102
7695	0.1141722851
7696	0.1141699878
7697	0.1141622939
7698	0.1141502781
7699	0.1141438347
7700	0.1141397948
7701	0.1141346261
7702	0.1141294648
7703	0.114127266
7704	0.1141191843
7705	0.114116246
7706	0.1141142322
7707	0.1141116356
7708	0.114106392
7709	0.1141024118
7710	0.1140968103
7711	0.1140891431
7712	0.1140841773
7713	0.1140784603
7714	0.114074878
7715	0.1140723794
7716	0.1140693924
7717	0.1140632937
7718	0.1140578423
7719	0.1140524426
7720	0.1140460301
7721	0.1140411708
7722	0.1140390882
7723	0.1140374067
7724	0.1140352625
7725	0.1140314668
7726	0.1140290774
7727	0.1140274977
7728	0.1140228202
7729	0.1140156478
7730	0.1140118704
7731	0.1140089105
7732	0.1140018547
7733	0.1139998153
7734	0.1139944386
7735	0.1139926003
7736	0.1139869796
7737	0.1139835076
7738	0.1139738852
7739	0.1139681001
7740	0.1139632558
7741	0.1139532153
7742	0.113945582
7743	0.1139415793
7744	0.1139362031
7745	0.1139294725
7746	0.1139250729
7747	0.1139238759
7748	0.113914424
7749	0.1139108967
7750	0.1139045833
7751	0.1139018217
7752	0.1138987023
7753	0.1138951579
7754	0.1138901742
7755	0.1138850142
7756	0.1138783437
7757	0.1138759541
7758	0.1138689667
7759	0.113867112
7760	0.1138640392
7761	0.1138603673
7762	0.1138551046
7763	0.1138540556
7764	0.1138505098
7765	0.1138457292
7766	0.1138405736
7767	0.1138340543
7768	0.1138257396
7769	0.1138229468
7770	0.1138164461
7771	0.1138136392
7772	0.1138102074
7773	0.1138047085
7774	0.1137987329
7775	0.1137956234
7776	0.1137902095
7777	0.1137871962
7778	0.1137839052
7779	0.1137819089
7780	0.1137742467
7781	0.1137711251
7782	0.1137669835
7783	0.1137632674
7784	0.1137590434
7785	0.1137534204
7786	0.1137450808
7787	0.1137366792
7788	0.1137316997
7789	0.1137224072
7790	0.1137166922
7791	0.1137109296
7792	0.1137031977
7793	0.1136989316
7794	0.113686611
7795	0.1136795831
7796	0.1136752308
7797	0.1136711092
7798	0.1136679275
7799	0.1136624208
7800	0.1136578733
7801	0.1136556622
7802	0.1136519053
7803	0.1136440008
7804	0.1136408971
7805	0.113638267
7806	0.1136287039
7807	0.1136245286
7808	0.1136208048
7809	0.1136166028
7810	0.1136101104
7811	0.1136050906
7812	0.1135973087
7813	0.1135955078
7814	0.1135921463
7815	0.1135869441
7816	0.1135776161
7817	0.1135719651
7818	0.1135688316
7819	0.1135634946
7820	0.1135588094
7821	0.1135531742
7822	0.1135489479
7823	0.1135448092
7824	0.1135400563
7825	0.1135364367
7826	0.1135316705
7827	0.1135275058
7828	0.1135236902
7829	0.113519545
7830	0.1135072607
7831	0.1135025779
7832	0.1134994113
7833	0.1134919235
7834	0.1134888224
7835	0.1134861395
7836	0.1134791247
7837	0.1134731432
7838	0.1134700789
7839	0.1134655507
7840	0.1134593791
7841	0.1134544322
7842	0.1134504329
7843	0.1134475278
7844	0.113443856
7845	0.1134398431
7846	0.1134340641
7847	0.113427646
7848	0.1134228368
7849	0.1134169852
7850	0.1134075427
7851	0.1134030209
7852	0.113399177
7853	0.1133923655
7854	0.1133866852
7855	0.1133838301
7856	0.1133800322
7857	0.1133673002
7858	0.1133637517
7859	0.11335698
7860	0.1133531715
7861	0.1133482499
7862	0.1133411908
7863	0.1133384069
7864	0.1133348849
7865	0.1133276414
7866	0.1133244675
7867	0.1133156293
7868	0.1133100327
7869	0.113306519
7870	0.1133033014
7871	0.1133006739
7872	0.1132952309
7873	0.1132891547
7874	0.1132818928
7875	0.1132797674
7876	0.1132715707
7877	0.1132690066
7878	0.113264157
7879	0.1132583234
7880	0.1132562552
7881	0.1132502753
7882	0.1132481213
7883	0.1132435245
7884	0.1132334762
7885	0.113229337
7886	0.1132256437
7887	0.1132230234
7888	0.1132199794
7889	0.1132074226
7890	0.1132065682
7891	0.1132023415
7892	0.1131976618
7893	0.113191908
7894	0.1131901036
7895	0.1131856464
7896	0.113183296
7897	0.1131782365
7898	0.113175248
7899	0.113173324
7900	0.1131702476
7901	0.1131671086
7902	0.1131628926
7903	0.1131576477
7904	0.113150466
7905	0.1131478385
7906	0.1131417366
7907	0.1131371813
7908	0.113134979
7909	0.1131242821
7910	0.1131166113
7911	0.1131139397
7912	0.1131104673
7913	0.1131089512
7914	0.1131022645
7915	0.1130993338
7916	0.1130907183
7917	0.113083311
7918	0.113078048
7919	0.1130747075
7920	0.1130712319
7921	0.1130646986
7922	0.1130591133
7923	0.1130537959
7924	0.1130512112
7925	0.1130451698
7926	0.1130414937
7927	0.1130329715
7928	0.1130173794
7929	0.1130123488
7930	0.1130089998
7931	0.1129994385
7932	0.1129958899
7933	0.1129910698
7934	0.1129840825
7935	0.1129793181
7936	0.1129710925
7937	0.1129687239
7938	0.1129633542
7939	0.1129568765
7940	0.1129532794
7941	0.1129517571
7942	0.1129435699
7943	0.112941302
7944	0.1129365386
7945	0.112931255
7946	0.1129274379
7947	0.1129199515
7948	0.1129171079
7949	0.1129135265
7950	0.1129070429
7951	0.1128980141
7952	0.1128933074
7953	0.1128903878
7954	0.1128867649
7955	0.1128835974
7956	0.1128764221
7957	0.1128722548
7958	0.1128702172
7959	0.1128649417
7960	0.1128624599
7961	0.112857098
7962	0.1128491701
7963	0.1128461711
7964	0.1128356513
7965	0.1128275253
7966	0.1128243402
7967	0.1128189846
7968	0.1128141636
7969	0.11281135
7970	0.1128065758
7971	0.1128036187
7972	0.1127968834
7973	0.1127931305
7974	0.1127878496
7975	0.1127845932
7976	0.112781543
7977	0.1127762214
7978	0.1127682723
7979	0.112759472
7980	0.1127549511
7981	0.1127484333
7982	0.1127356157
7983	0.1127337142
7984	0.11273111
7985	0.1127250377
7986	0.1127204865
7987	0.1127168229
7988	0.1127099648
7989	0.1127056105
7990	0.1127040507
7991	0.1126994241
7992	0.1126925283
7993	0.1126875689
7994	0.1126813625
7995	0.1126763275
7996	0.1126705811
7997	0.1126667678
7998	0.112657855
7999	0.112656808
8000	0.1126524917
8001	0.1126449445
8002	0.1126429844
8003	0.1126402599
8004	0.1126351234
8005	0.1126278711
8006	0.1126269147
8007	0.1126242511
8008	0.1126208273
8009	0.1126155651
8010	0.1126091202
8011	0.1125984425
8012	0.1125948565
8013	0.1125894666
8014	0.1125841754
8015	0.1125781193
8016	0.1125713803
8017	0.1125685452
8018	0.1125636335
8019	0.112553608
8020	0.1125500533
8021	0.1125458831
8022	0.1125358172
8023	0.1125295403
8024	0.1125245636
8025	0.1125218514
8026	0.1125189786
8027	0.1125143456
8028	0.1125097752
8029	0.1125056057
8030	0.1125006472
8031	0.1124954334
8032	0.1124928684
8033	0.1124852396
8034	0.1124786388
8035	0.1124717273
8036	0.1124647959
8037	0.1124594257
8038	0.1124524459
8039	0.1124499135
8040	0.1124444509
8041	0.1124387383
8042	0.1124363597
8043	0.1124295104
8044	0.1124225581
8045	0.112417678
8046	0.1124069232
8047	0.1124048665
8048	0.1124010139
8049	0.1123935337
8050	0.1123888711
8051	0.112381366
8052	0.1123770408
8053	0.1123722627
8054	0.1123701468
8055	0.1123648326
8056	0.1123555875
8057	0.1123513284
8058	0.1123472243
8059	0.1123447957
8060	0.1123405687
8061	0.1123339661
8062	0.1123298763
8063	0.1123236882
8064	0.1123165545
8065	0.1123142956
8066	0.1123098156
8067	0.112307167
8068	0.1122949786
8069	0.1122879139
8070	0.112277641
8071	0.1122741535
8072	0.1122685832
8073	0.1122670714
8074	0.112264329
8075	0.1122610365
8076	0.1122553857
8077	0.11225221
8078	0.1122496027
8079	0.1122440725
8080	0.1122409947
8081	0.1122380715
8082	0.1122294064
8083	0.1122269597
8084	0.1122207441
8085	0.1122191344
8086	0.1122153689
8087	0.1122106151
8088	0.1122059628
8089	0.1121961351
8090	0.1121912244
8091	0.1121871227
8092	0.1121796768
8093	0.1121730497
8094	0.112168842
8095	0.1121637455
8096	0.1121544481
8097	0.1121482561
8098	0.1121429764
8099	0.1121360969
8100	0.1121286399
8101	0.1121250774
8102	0.1121189764
8103	0.1121139315
8104	0.1121096061
8105	0.1121051894
8106	0.1120969713
8107	0.1120933307
8108	0.112089495
8109	0.1120857811
8110	0.1120837182
8111	0.1120777999
8112	0.1120732147
8113	0.1120691692
8114	0.1120622105
8115	0.1120473485
8116	0.1120420909
8117	0.1120363291
8118	0.1120339359
8119	0.1120321109
8120	0.1120262796
8121	0.1120226672
8122	0.1120164237
8123	0.1120089193
8124	0.1120030834
8125	0.1119978222
8126	0.111991621
8127	0.1119869061
8128	0.1119834044
8129	0.1119801118
8130	0.1119755618
8131	0.1119715434
8132	0.1119611334
8133	0.1119583852
8134	0.1119528886
8135	0.1119467374
8136	0.1119415843
8137	0.1119329658
8138	0.1119278344
8139	0.1119221558
8140	0.1119171107
8141	0.1119120325
8142	0.1119078167
8143	0.1119043568
8144	0.1118963615
8145	0.1118921008
8146	0.1118857953
8147	0.1118806147
8148	0.1118767688
8149	0.1118708098
8150	0.1118663594
8151	0.1118546042
8152	0.1118472637
8153	0.1118421998
8154	0.111837601
8155	0.1118332661
8156	0.1118257979
8157	0.1118217648
8158	0.1118128122
8159	0.111809341
8160	0.1118067714
8161	0.1118048742
8162	0.1117979828
8163	0.1117904213
8164	0.1117830567
8165	0.111774097
8166	0.1117706129
8167	0.1117672368
8168	0.1117600044
8169	0.1117558525
8170	0.1117478596
8171	0.1117445639
8172	0.1117408235
8173	0.1117358459
8174	0.111724645
8175	0.1117200762
8176	0.1117153334
8177	0.1117124101
8178	0.111706253
8179	0.1117020521
8180	0.1116916813
8181	0.1116859593
8182	0.1116798363
8183	0.1116748382
8184	0.1116720493
8185	0.1116699245
8186	0.1116675537
8187	0.1116591935
8188	0.1116581779
8189	0.1116544513
8190	0.1116491029
8191	0.1116474658
8192	0.1116436109
8193	0.1116402276
8194	0.1116363705
8195	0.1116336527
8196	0.1116287542
8197	0.111623072
8198	0.1116165781
8199	0.1116128191
8200	0.1116081674
8201	0.1116051903
8202	0.1116005439
8203	0.1115988948
8204	0.1115904873
8205	0.1115846512
8206	0.1115835126
8207	0.1115805903
8208	0.1115747889
8209	0.1115720688
8210	0.1115687041
8211	0.1115674079
8212	0.1115633261
8213	0.1115594966
8214	0.1115560729
8215	0.1115491269
8216	0.1115448086
8217	0.1115431104
8218	0.1115377042
8219	0.1115321794
8220	0.1115264339
8221	0.1115240714
8222	0.1115175673
8223	0.111512863
8224	0.1115067879
8225	0.1115009713
8226	0.1114943584
8227	0.1114903582
8228	0.1114845098
8229	0.1114772224
8230	0.1114751493
8231	0.1114684676
8232	0.1114638852
8233	0.1114620632
8234	0.1114591282
8235	0.1114517071
8236	0.1114487356
8237	0.1114386267
8238	0.1114371299
8239	0.111433684
8240	0.111428164
8241	0.1114240687
8242	0.1114218982
8243	0.1114169121
8244	0.1114135605
8245	0.1114079847
8246	0.1114051875
8247	0.1114014106
8248	0.1113913706
8249	0.1113869282
8250	0.1113830447
8251	0.1113781039
8252	0.1113733417
8253	0.1113587695
8254	0.1113500778
8255	0.1113406031
8256	0.1113378075
8257	0.111335686
8258	0.1113303205
8259	0.1113218683
8260	0.1113180517
8261	0.1113107802
8262	0.1113074242
8263	0.1113049941
8264	0.1113001596
8265	0.1112919521
8266	0.1112870122
8267	0.1112834565
8268	0.1112813401
8269	0.1112776036
8270	0.1112721579
8271	0.1112684344
8272	0.1112656423
8273	0.1112595082
8274	0.1112576958
8275	0.1112527088
8276	0.1112498695
8277	0.1112435766
8278	0.111237814
8279	0.1112350666
8280	0.1112307418
8281	0.1112248531
8282	0.1112145272
8283	0.1112115123
8284	0.1112063165
8285	0.1112022804
8286	0.1111961862
8287	0.1111929316
8288	0.1111888513
8289	0.1111834819
8290	0.1111795665
8291	0.1111765048
8292	0.111174055
8293	0.1111707606
8294	0.111163856
8295	0.1111584714
8296	0.1111460527
8297	0.1111415865
8298	0.1111381944
8299	0.1111345623
8300	0.1111289715
8301	0.1111209825
8302	0.1111185621
8303	0.1111119677
8304	0.1111041814
8305	0.1110923379
8306	0.1110881051
8307	0.111086311
8308	0.1110774024
8309	0.1110741691
8310	0.1110692861
8311	0.1110644232
8312	0.1110619335
8313	0.1110549787
8314	0.1110497627
8315	0.111045534
8316	0.1110431477
8317	0.1110394494
8318	0.1110342936
8319	0.1110317762
8320	0.1110289111
8321	0.1110275285
8322	0.1110209394
8323	0.111016387
8324	0.1110101294
8325	0.111008898
8326	0.1110061313
8327	0.1109965048
8328	0.1109900863
8329	0.1109861139
8330	0.1109819759
8331	0.1109785449
8332	0.1109749652
8333	0.1109715195
8334	0.1109691867
8335	0.1109650924
8336	0.1109621145
8337	0.1109603302
8338	0.1109560214
8339	0.1109519927
8340	0.1109478316
8341	0.1109392806
8342	0.1109333287
8343	0.110929955
8344	0.1109291518
8345	0.1109218739
8346	0.1109116425
8347	0.1109059465
8348	0.1109034001
8349	0.1108975215
8350	0.1108893111
8351	0.1108828711
8352	0.1108801847
8353	0.11087652
8354	0.1108710826
8355	0.1108652719
8356	0.1108626933
8357	0.1108572018
8358	0.1108488452
8359	0.1108413012
8360	0.1108363347
8361	0.1108324248
8362	0.110824974
8363	0.1108154068
8364	0.1108118385
8365	0.110808307
8366	0.1108054024
8367	0.1107974361
8368	0.1107909025
8369	0.1107886472
8370	0.1107816267
8371	0.1107762156
8372	0.1107702652
8373	0.1107655595
8374	0.1107629624
8375	0.1107588679
8376	0.1107546767
8377	0.110750735
8378	0.1107440616
8379	0.1107359205
8380	0.1107323038
8381	0.1107221899
8382	0.1107162068
8383	0.1107126539
8384	0.1107088272
8385	0.1107035827
8386	0.1106984618
8387	0.1106954501
8388	0.1106914374
8389	0.1106833722
8390	0.110680995
8391	0.1106765478
8392	0.1106725523
8393	0.1106626093
8394	0.1106576439
8395	0.1106552319
8396	0.1106456504
8397	0.1106425765
8398	0.1106395319
8399	0.110631834
8400	0.1106276447
8401	0.1106231636
8402	0.110614129
8403	0.1106123063
8404	0.1106110161
8405	0.110598664
8406	0.1105943847
8407	0.1105907244
8408	0.1105874958
8409	0.1105805987
8410	0.1105707302
8411	0.1105632409
8412	0.1105578545
8413	0.1105500003
8414	0.1105468366
8415	0.1105413822
8416	0.1105391051
8417	0.1105274892
8418	0.1105230966
8419	0.1105130114
8420	0.1105082113
8421	0.1105023091
8422	0.1104972131
8423	0.1104940142
8424	0.1104902853
8425	0.1104872878
8426	0.1104832144
8427	0.1104797626
8428	0.1104714813
8429	0.1104651912
8430	0.110460921
8431	0.1104507782
8432	0.1104477128
8433	0.1104380412
8434	0.1104298457
8435	0.1104223305
8436	0.1104168364
8437	0.1104117064
8438	0.1104068916
8439	0.1104027649
8440	0.1103968755
8441	0.1103941525
8442	0.1103870834
8443	0.1103836666
8444	0.1103800861
8445	0.1103757377
8446	0.1103689629
8447	0.1103611941
8448	0.110358689
8449	0.110353769
8450	0.1103494417
8451	0.1103417639
8452	0.1103380385
8453	0.1103346319
8454	0.1103324625
8455	0.110327681
8456	0.1103223056
8457	0.1103193317
8458	0.1103131169
8459	0.1103096018
8460	0.1103030761
8461	0.1102949663
8462	0.1102890992
8463	0.1102865154
8464	0.1102839426
8465	0.110273642
8466	0.110269619
8467	0.1102631651
8468	0.1102590888
8469	0.1102532046
8470	0.1102476424
8471	0.1102459408
8472	0.1102424392
8473	0.1102394748
8474	0.110234262
8475	0.110231287
8476	0.1102288008
8477	0.1102257837
8478	0.1102217408
8479	0.1102110217
8480	0.1102063235
8481	0.1102019527
8482	0.1101968259
8483	0.1101881591
8484	0.1101825278
8485	0.110178419
8486	0.1101741812
8487	0.110172073
8488	0.1101631784
8489	0.1101558078
8490	0.1101468789
8491	0.1101422415
8492	0.1101359687
8493	0.1101287122
8494	0.1101235376
8495	0.1101180306
8496	0.1101122279
8497	0.1101093331
8498	0.110107982
8499	0.1101016714
8500	0.1100960748
8501	0.1100923404
8502	0.1100889324
8503	0.1100857609
8504	0.1100804499
8505	0.1100752031
8506	0.1100718672
8507	0.1100691571
8508	0.1100665714
8509	0.1100647944
8510	0.1100619046
8511	0.1100561858
8512	0.1100517123
8513	0.1100467696
8514	0.1100442248
8515	0.1100331053
8516	0.1100273491
8517	0.1100221187
8518	0.1100136811
8519	0.110002293
8520	0.1099990429
8521	0.1099902195
8522	0.1099852948
8523	0.1099801845
8524	0.1099777154
8525	0.1099741799
8526	0.1099715456
8527	0.1099667897
8528	0.1099580306
8529	0.1099528767
8530	0.1099460479
8531	0.1099442807
8532	0.1099375525
8533	0.1099335152
8534	0.1099307316
8535	0.1099272101
8536	0.1099227439
8537	0.1099205857
8538	0.1099162225
8539	0.1099126384
8540	0.1099074844
8541	0.1099015231
8542	0.1098984939
8543	0.1098885207
8544	0.1098828754
8545	0.1098796451
8546	0.1098718042
8547	0.1098670333
8548	0.1098626892
8549	0.1098571356
8550	0.1098479624
8551	0.1098432293
8552	0.1098401127
8553	0.1098358204
8554	0.1098316238
8555	0.1098268699
8556	0.1098229806
8557	0.1098207884
8558	0.1098195231
8559	0.109812439
8560	0.1098076855
8561	0.1098005137
8562	0.109797207
8563	0.1097923388
8564	0.1097893624
8565	0.1097870036
8566	0.1097836206
8567	0.1097791775
8568	0.1097720955
8569	0.1097656503
8570	0.1097596467
8571	0.109757131
8572	0.1097532023
